date,open,high,low,close,adj_close,volume,symbol,currency,ret,log_ret
30-07-2025,3060,3069,3047.2,3053.6,3042.25,2880121,Amazon,USD,-0.00078534,-0.000785649
31-07-2025,3041.7,3059.8,3015,3036.8,3025.52,2968371,Amazon,USD,-0.005501703,-0.005516893
01-08-2025,3029.9,3036.8,3000,3003,2991.84,2053847,Amazon,USD,-0.011130137,-0.01119254
04-08-2025,3009.1,3079.4,2991.6,3074.4,3062.98,2519252,Amazon,USD,0.023776223776223793,0.023497971267303797
05-08-2025,3074.4,3077.5,3042,3063.9,3052.52,1927996,Amazon,USD,-0.003415301,-0.003421146
06-08-2025,3063,3066.8,3026,3032.3,3021.03,1487081,Amazon,USD,-0.010313653,-0.010367207
07-08-2025,3016,3051.6,3010.9,3047,3035.68,2543076,Amazon,USD,0.004847805296309682,0.00483609252711048
08-08-2025,3048.1,3059.8,3025,3036.4,3025.12,2762140,Amazon,USD,-0.003478832,-0.003484897
11-08-2025,3036.4,3049.9,3021.3,3040.8,3029.5,1884215,Amazon,USD,0.0014490844421024551,0.0014480355324266725
12-08-2025,3041,3096.4,3026.9,3035.4,3024.12,3358232,Amazon,USD,-0.001775848,-0.001777427
13-08-2025,3036.1,3044.4,3028.6,3036.2,3024.92,2148166,Amazon,USD,0.00026355669763455936,0.00026352197266987787
14-08-2025,3034,3055.9,3019.1,3022.3,3011.07,3342174,Amazon,USD,-0.004578091,-0.004588603
18-08-2025,3046.5,3049,3003.4,3011.2,3000.01,2945609,Amazon,USD,-0.0036727,-0.003679461
19-08-2025,3011.2,3025,3011.1,3016.2,3004.99,2650784,Amazon,USD,0.0016604675876727981,0.0016590905355240437
20-08-2025,3010.9,3103.4,3010.9,3098.6,3087.09,4952358,Amazon,USD,0.027319143292885206,0.02695263563560779
21-08-2025,3130,3130,3083.1,3102.6,3091.07,3230726,Amazon,USD,0.0012909055702574612,0.0012900730680396322
22-08-2025,3086,3095.7,3050,3054,3042.65,1593791,Amazon,USD,-0.015664282,-0.015788263
25-08-2025,3087.3,3152,3077.1,3140.6,3128.93,3448370,Amazon,USD,0.028356254092992694,0.027961657672276985
26-08-2025,3129,3162,3120,3157.2,3145.47,5522097,Amazon,USD,0.005285614213844436,0.005271694383392145
28-08-2025,3145,3146.5,3086.5,3093.7,3082.2,3116051,Amazon,USD,-0.020112758,-0.020317773
29-08-2025,3093,3115,3077.2,3084.7,3073.24,2271789,Amazon,USD,-0.002909138,-0.002913378
01-09-2025,3090,3131.1,3090,3112.6,3101.03,1246862,Amazon,USD,0.009044639673225996,0.009003981892572455
02-09-2025,3121.1,3155,3103.1,3111.5,3099.94,2185229,Amazon,USD,-0.000353402,-0.000353465
03-09-2025,3129.9,3141.9,3088,3097.5,3085.99,1799774,Amazon,USD,-0.004499438,-0.004509591
04-09-2025,3116,3118,3090.8,3095.7,3084.2,1481391,Amazon,USD,-0.000581114,-0.000581283
05-09-2025,3097.1,3103.4,3028.6,3048.3,3036.97,2802055,Amazon,USD,-0.015311561,-0.015429994
08-09-2025,3050,3064.9,3016,3019,3007.78,2626187,Amazon,USD,-0.009611915,-0.009658407
09-09-2025,3032.1,3060,3030.8,3049.4,3038.07,2489301,Amazon,USD,0.010069559456773902,0.010019199230967502
10-09-2025,3056.4,3122.7,3053.4,3110,3098.44,2079428,Amazon,USD,0.019872761854791143,0.019677876235473235
11-09-2025,3139,3139,3110.1,3124.2,3112.59,2263446,Amazon,USD,0.004565916398713732,0.004555524223627927
12-09-2025,3144,3148.7,3121,3133.4,3121.76,1447167,Amazon,USD,0.0029447538569875586,0.002940426562478393
15-09-2025,3134,3134,3096,3111.9,3100.34,1732539,Amazon,USD,-0.006861556,-0.006885205
16-09-2025,3128,3150,3109.1,3145.7,3134.01,2573429,Amazon,USD,0.010861531540216518,0.010802968779087152
17-09-2025,3152,3182.4,3142.4,3172.8,3161.01,2418271,Amazon,USD,0.008614934672728003,0.008578037880552003
18-09-2025,3185,3203,3161.4,3176.7,3164.9,2633138,Amazon,USD,0.0012291981845686806,0.0012284433389879723
19-09-2025,3170,3180.5,3144,3169.2,3157.42,4901694,Amazon,USD,-0.002360941,-0.002363732
22-09-2025,3095,3106.9,3065,3073.8,3062.38,3634901,Amazon,USD,-0.030102234,-0.030564609
23-09-2025,3070,3080.7,3052,3062.4,3051.02,3177741,Amazon,USD,-0.003708764,-0.003715659
24-09-2025,3050,3057,3033,3035.4,3024.12,1625714,Amazon,USD,-0.008816614,-0.008855711
25-09-2025,3022,3029.6,2951,2957.4,2946.41,4974361,Amazon,USD,-0.025696778,-0.026032708
26-09-2025,2941,2954.8,2891.3,2899.1,2888.33,3934636,Amazon,USD,-0.019713262,-0.01991016
29-09-2025,2916,2929.3,2894,2896.1,2885.34,3110035,Amazon,USD,-0.001034804,-0.00103534
30-09-2025,2911,2915.3,2885.1,2888.4,2877.67,2253458,Amazon,USD,-0.002658748,-0.002662289
01-10-2025,2891,2924.8,2866.6,2914.2,2903.37,1952902,Amazon,USD,0.00893228084752784,0.008892624002728056
03-10-2025,2924,2924,2891.1,2901.9,2891.12,2899519,Amazon,USD,-0.004220712,-0.004229645
06-10-2025,2902,2993.6,2895.6,2988.4,2977.3,2112774,Amazon,USD,0.02980805679037868,0.02937243224503483
07-10-2025,2995,3004.5,2955.5,2973.7,2962.65,3062943,Amazon,USD,-0.00491902,-0.004931158
08-10-2025,2975,3043,2968,3027.2,3015.95,4121889,Amazon,USD,0.017991054914752613,0.017831131169049996
09-10-2025,3034,3066,3020,3061.7,3050.32,3211304,Amazon,USD,0.011396670190274794,0.01133221738056811
10-10-2025,3050,3070,3006.9,3028.3,3017.05,8817365,Amazon,USD,-0.010908972,-0.010968911
13-10-2025,3027,3035.5,2998.2,3007.2,2996.03,2866865,Amazon,USD,-0.006967606,-0.006991993
14-10-2025,3021,3027.2,2955.5,2960.3,2949.3,3611416,Amazon,USD,-0.015595903,-0.015718799
15-10-2025,2971,2979.7,2951,2969.8,2969.8,4282226,Amazon,USD,0.0032091342093707453,0.0032039959282048613
16-10-2025,2969.9,2975,2943.1,2970.7,2970.7,3251495,Amazon,USD,0.00030305071048553067,0.0003030047998944241
17-10-2025,2970,2988.8,2955.4,2962.2,2962.2,4374683,Amazon,USD,-0.002861278,-0.00286538
20-10-2025,2985.5,3023,2978.5,3015.2,3015.2,3133039,Amazon,USD,0.017892107217608588,0.01773392746005431
21-10-2025,3031.1,3031.8,2996,3006.7,3006.7,310644,Amazon,USD,-0.00281905,-0.002823031
23-10-2025,3055,3098,3036.1,3073.2,3073.2,5564758,Amazon,USD,0.022117271427146035,0.021876232191873513
24-10-2025,3080,3090,3058.3,3063.2,3063.2,2684318,Amazon,USD,-0.003253937,-0.003259243
27-10-2025,3066.5,3094.2,3060.2,3084.9,3084.9,1946312,Amazon,USD,0.0070840950639854405,0.007059120740169789
28-10-2025,3076,3090.2,3040.2,3057.9,3057.9,3470737,Amazon,USD,-0.00875231,-0.008790836
29-10-2025,3057.9,3076,3046.1,3057.6,3057.6,2895420,Amazon,USD,-9.81E-05,-9.81E-05
30-10-2025,3049.1,3063.8,3032.8,3035.3,3035.3,2241536,Amazon,USD,-0.007293302,-0.007320028
31-10-2025,3035,3067.4,3025.1,3058,3058,1868085,Amazon,USD,0.007478667677000672,0.007450841092952132
03-11-2025,3046.9,3058,3010,3016.8,3016.8,2194877,Amazon,USD,-0.013472858,-0.013564441
04-11-2025,3019.6,3029.3,2976,2990.2,2990.2,2670720,Amazon,USD,-0.00881729,-0.008856392
05-11-2025,2990.2,2990.2,2990.2,2990.2,2990.2,2542721,Amazon,USD,0,0
06-11-2025,2990.1,3024,2990,3010.9,3010.9,2542721,Amazon,USD,0.0069226138719820085,0.006898762592769003
07-11-2025,3001,3004,2960.5,2991.8,2991.8,1830520,Amazon,USD,-0.006343618,-0.006363824
10-11-2025,2993,3047.9,2992,3025.2,3025.2,1556656,Amazon,USD,0.011163847850792052,0.011101992041513853
11-11-2025,3045,3055.7,3018,3047,3047,2806868,Amazon,USD,0.007206135131561542,0.007180295003834658
12-11-2025,3060,3136.4,3057.1,3131.8,3131.8,4460315,Amazon,USD,0.027830653101411196,0.02745041912563373
13-11-2025,3131.8,3131.9,3102,3105.7,3105.7,1740435,Amazon,USD,-0.008333866,-0.008368786
14-11-2025,3090,3113.1,3077.3,3106,3106,2210794,Amazon,USD,9.659658048111197e-05,9.65919153319561e-05
17-11-2025,3106,3123.5,3086.6,3102.2,3102.2,2232853,Amazon,USD,-0.001223439,-0.001224188
18-11-2025,3102,3105,3078,3087.1,3087.1,2548350,Amazon,USD,-0.004867513,-0.004879398
19-11-2025,3097,3155,3083.5,3147.7,3147.7,3151053,Amazon,USD,0.01963007353179358,0.01943988850637446
20-11-2025,3148,3164.5,3138.1,3144.8,3144.8,2700767,Amazon,USD,-0.000921308,-0.000921732
21-11-2025,3144.8,3170,3135.2,3150.6,3150.6,4177037,Amazon,USD,0.0018443144238107223,0.0018426157642181806
24-11-2025,3158,3178.9,3131,3141.2,3141.2,6703764,Amazon,USD,-0.002983559,-0.002988018
25-11-2025,3145.3,3149.8,3115,3119.2,3119.2,2737920,Amazon,USD,-0.007003693,-0.007028334
26-11-2025,3118.8,3178,3117,3162.9,3162.9,2508527,Amazon,USD,0.01401000256476026,0.013912769582626439
27-11-2025,3180,3180,3125,3136.6,3136.6,2836233,Amazon,USD,-0.008315154,-0.008349918
28-11-2025,3140,3147.3,3125,3137.5,3137.5,1616690,Amazon,USD,0.00028693489765996283,0.0002868937397142446
01-12-2025,3137.9,3154,3122.2,3133.4,3133.4,1747647,Amazon,USD,-0.001306773,-0.001307627
02-12-2025,3131,3144,3120.4,3135.7,3135.7,2512003,Amazon,USD,0.0007340269355970985,0.0007337576695842785
03-12-2025,3140,3211.9,3139,3180,3180,3952112,Amazon,USD,0.01412762700513448,0.014028762145251505
04-12-2025,3194,3250,3187.4,3229.2,3229.2,5025905,Amazon,USD,0.015471698113207477,0.01535323174663894
05-12-2025,3230,3271.6,3222.4,3238.2,3238.2,5244013,Amazon,USD,0.00278706800445927,0.002783191331790391
08-12-2025,3243,3259.9,3208.6,3236.5,3236.5,2544725,Amazon,USD,-0.000524983,-0.000525121
09-12-2025,3230,3233.7,3181.2,3208.3,3208.3,2734893,Amazon,USD,-0.008713116,-0.008751297
10-12-2025,3225,3225,3178.1,3189.2,3189.2,1386849,Amazon,USD,-0.005953309,-0.0059711
11-12-2025,3205,3208.4,3153.1,3191.9,3191.9,1914362,Amazon,USD,0.0008466072996362595,0.0008462491298164565
12-12-2025,3197.7,3223,3185.7,3220.5,3220.5,1146554,Amazon,USD,0.008960180456781153,0.008920276228788993
15-12-2025,3211.1,3238.2,3197.3,3230.2,3230.2,1562190,Amazon,USD,0.0030119546654245877,0.00300742781746699
16-12-2025,3220,3220,3191.1,3205.1,3205.1,1734623,Amazon,USD,-0.007770417,-0.007800764
17-12-2025,3200.5,3236.9,3200.5,3217.8,3217.8,1376350,Amazon,USD,0.003962434869426934,0.003954605100863873
18-12-2025,3228,3287.8,3221,3280.8,3280.8,2307422,Amazon,USD,0.019578594070482902,0.019389398860914397
19-12-2025,3299,3317.9,3278.8,3282,3282,3902511,Amazon,USD,0.00036576444769553795,0.00036569757218707366
22-12-2025,3310,3328.6,3291,3324.9,3324.9,2632816,Amazon,USD,0.013071297989031061,0.012986605799680362
23-12-2025,3319.9,3319.9,3293.5,3310,3310,2365420,Amazon,USD,-0.004481338,-0.004491409
24-12-2025,3304.1,3327.1,3296.1,3319,3319,1367708,Amazon,USD,0.002719033232628343,0.0027153433488660284
25-12-2025,3319,3319,3319,3319,3319,-,Amazon,USD,0,0
26-12-2025,3313.1,3320,3271.8,3280,3280,1176664,Amazon,USD,-0.011750527,-0.01182011
29-12-2025,3280,3288,3242.9,3251.5,3251.5,2079473,Amazon,USD,-0.008689024,-0.008726994
30-12-2025,3250,3267.5,3239.5,3246.8,3246.8,2807593,Amazon,USD,-0.001445487,-0.001446532
31-12-2025,3240,3246,3198.5,3206.2,3206.2,3362634,Amazon,USD,-0.01250462,-0.012583461
01-01-2024,3790,3832,3773,3811.1,3613.89,825907,NVIDIA,USD,,
02-01-2024,3811.1,3811.1,3767.25,3783.2,3587.43,1344068,NVIDIA,USD,-0.007320721,-0.007347649
03-01-2024,3767,3771.85,3687.05,3691.75,3500.71,1803075,NVIDIA,USD,-0.024172658,-0.024469612
04-01-2024,3701.75,3719,3651,3666.8,3477.05,3598144,NVIDIA,USD,-0.006758312,-0.006781253
05-01-2024,3675,3747.75,3674.85,3737.9,3544.47,1963127,NVIDIA,USD,0.019390203992581956,0.019204609296096464
08-01-2024,3737.9,3739.75,3672.4,3678.3,3487.96,1067805,NVIDIA,USD,-0.015944782,-0.016073267
09-01-2024,3709.95,3752.35,3682.75,3689.9,3498.96,1370944,NVIDIA,USD,0.0031536307533370778,0.003148668489901141
10-01-2024,3690,3729.25,3688,3713.05,3520.91,1292227,NVIDIA,USD,0.006273882761050453,0.00625428388989846
11-01-2024,3724,3773,3707,3735.55,3542.25,1777909,NVIDIA,USD,0.006059708326039193,0.006041422129037244
12-01-2024,3848,3905.25,3821.6,3882.8,3681.88,6813450,NVIDIA,USD,0.039418559516001705,0.03866147942278353
15-01-2024,3960,3965,3885,3903.8,3701.79,2801505,NVIDIA,USD,0.005408468115792653,0.005393894874439198
16-01-2024,3899,3899,3855.55,3861.3,3661.49,1432672,NVIDIA,USD,-0.010886828,-0.010946523
17-01-2024,3819,3909.95,3812.55,3884.6,3683.58,3458696,NVIDIA,USD,0.00603423717400875,0.006016104074589634
18-01-2024,3898,3908.8,3862,3902.6,3700.65,2239110,NVIDIA,USD,0.004633681717551408,0.004622979262865812
19-01-2024,27 Dividend,,,,,,NVIDIA,USD,,
19-01-2024,3945,3963.55,3915.05,3943.05,3765.06,2941975,NVIDIA,USD,,
23-01-2024,3900,3933.9,3842.75,3858.25,3684.08,2618854,NVIDIA,USD,-0.021506194,-0.021740823
24-01-2024,3880,3883.65,3805.6,3841.8,3668.38,2657709,NVIDIA,USD,-0.004263591,-0.004272706
25-01-2024,3839.9,3861,3778.7,3810.3,3638.3,2205154,NVIDIA,USD,-0.008199282,-0.008233081
29-01-2024,3800.8,3820,3780.85,3801,3629.42,1646747,NVIDIA,USD,-0.002440753,-0.002443736
30-01-2024,3807.45,3847.8,3787,3800.55,3628.99,1411621,NVIDIA,USD,-0.00011839,-0.000118397
31-01-2024,3811.2,3834,3796.45,3815.95,3643.69,2459358,NVIDIA,USD,0.004052045098735579,0.0040438576737535925
01-02-2024,3820,3904.9,3805.05,3854.15,3680.17,2363107,NVIDIA,USD,0.010010613346610908,0.009960839061927018
02-02-2024,3875.05,3984.4,3872,3966.3,3787.26,2826510,NVIDIA,USD,0.029098504209748022,0.02868318036526496
05-02-2024,3983,4022,3962.1,3973.3,3793.94,1691523,NVIDIA,USD,0.001764869021506188,0.0017633134701338093
06-02-2024,3997,4149.9,3990,4136,3949.3,4474396,NVIDIA,USD,0.040948330103440345,0.04013215353396937
07-02-2024,4153,4155,4073.95,4083.4,3899.07,2124267,NVIDIA,USD,-0.012717602,-0.012799162
08-02-2024,4090,4158,4086.05,4134.1,3947.48,2345173,NVIDIA,USD,0.012416123818386637,0.012339675893882074
09-02-2024,4136.55,4184.75,4100,4133.7,3947.1,2100596,NVIDIA,USD,-9.68E-05,-9.68E-05
12-02-2024,4130,4159.6,4105.55,4120.7,3934.69,1013716,NVIDIA,USD,-0.003144882,-0.003149838
13-02-2024,4125.45,4170,4081.5,4149.5,3962.19,1257415,NVIDIA,USD,0.0069891037930449595,0.006964793214173426
14-02-2024,4107,4114.9,4049.5,4100.1,3915.02,1391283,NVIDIA,USD,-0.011905049,-0.011976481
15-02-2024,4128,4146.3,4083,4103.2,3917.98,1091582,NVIDIA,USD,0.0007560791200214023,0.0007557934361930307
16-02-2024,4113.25,4147.95,4100.1,4128.3,3941.94,1307556,NVIDIA,USD,0.006117176837590277,0.006098542864288348
19-02-2024,4123.05,4128.3,4055,4103.8,3918.55,772291,NVIDIA,USD,-0.005934646,-0.005952326
20-02-2024,4082.1,4098,4010,4030.65,3848.7,1193648,NVIDIA,USD,-0.017824943,-0.01798572
21-02-2024,4013,4063.35,3980.6,3991.5,3811.32,1885939,NVIDIA,USD,-0.009713074,-0.009760553
22-02-2024,3971,4094.95,3971,4087.1,3902.6,2982052,NVIDIA,USD,0.02395089565326325,0.023668572003900934
23-02-2024,4130,4130,4046.4,4052.1,3869.18,2538072,NVIDIA,USD,-0.008563529,-0.008600407
26-02-2024,4036,4050,3982.75,4001.05,3820.44,1379284,NVIDIA,USD,-0.012598406,-0.012678439
27-02-2024,3999,4124,3999,4104.4,3919.12,2960475,NVIDIA,USD,0.025830719436147787,0.025502742333124218
28-02-2024,4095.6,4154.9,4089,4118.95,3933.02,1939225,NVIDIA,USD,0.0035449761231849397,0.0035387075056920736
29-02-2024,4099,4138.1,4064.55,4095.1,3910.24,3772719,NVIDIA,USD,-0.005790311,-0.005807139
01-03-2024,4107.2,4140,4086.8,4094.35,3909.53,2043265,NVIDIA,USD,-0.000183146,-0.000183162
04-03-2024,4105,4117.9,4075.9,4080.7,3896.49,1749271,NVIDIA,USD,-0.003333863,-0.003339432
05-03-2024,4062,4064,3980,4012.1,3830.99,2070859,NVIDIA,USD,-0.016810841,-0.016953747
06-03-2024,3994.05,4072,3958.45,4064.3,3880.83,1744204,NVIDIA,USD,0.01301064280551345,0.012926731435950245
07-03-2024,4065,4124,4037.7,4108.6,3923.13,2688905,NVIDIA,USD,0.010899785940998497,0.01084081142693627
11-03-2024,4089,4153,4089,4122.35,3936.26,2304068,NVIDIA,USD,0.0033466387577276713,0.0033410512250728885
12-03-2024,4122.35,4229.95,4121.05,4192.25,4003.01,4039801,NVIDIA,USD,0.01695634771428911,0.01681419354373581
13-03-2024,4205,4241,4131.9,4149,3961.71,2837260,NVIDIA,USD,-0.010316656,-0.010370241
14-03-2024,4153.45,4225,4086,4207.6,4017.67,2919608,NVIDIA,USD,0.0141238852735599,0.014025072532250604
15-03-2024,4192.6,4239,4177,4219.25,4028.79,3373143,NVIDIA,USD,0.0027687993155240953,0.002764973251474956
18-03-2024,4215.25,4254.75,4117.85,4152.5,3965.05,1526904,NVIDIA,USD,-0.015820347,-0.015946825
19-03-2024,4051.25,4058,3966.6,3977.3,3797.76,8931209,NVIDIA,USD,-0.042191451,-0.043107365
20-03-2024,3986,4018,3960.2,3970.9,3791.65,1817913,NVIDIA,USD,-0.001609132,-0.001610428
21-03-2024,3990.05,4008.4,3948,3972.95,3793.61,3829582,NVIDIA,USD,0.0005162557606588347,0.0005161225465002417
22-03-2024,3897,3938,3855,3910.9,3734.36,5852485,NVIDIA,USD,-0.015618118,-0.015741365
26-03-2024,3875,3946.7,3871.45,3877.5,3702.47,3440925,NVIDIA,USD,-0.008540234,-0.00857691
27-03-2024,3888.5,3895,3829.4,3840.9,3667.52,1968575,NVIDIA,USD,-0.009439072,-0.009483902
28-03-2024,3850.1,3915,3840.5,3876.3,3701.32,4311783,NVIDIA,USD,0.009216589861751112,0.00917437627604123
01-04-2024,3897.7,3933.3,3888.05,3916.75,3739.94,1569676,NVIDIA,USD,0.010435208833165621,0.010381137877311986
02-04-2024,3890,3909.85,3873,3883.8,3708.48,2142666,NVIDIA,USD,-0.008412587,-0.008448172
03-04-2024,3851,3981,3851,3947.3,3769.12,3973090,NVIDIA,USD,0.016349966527627657,0.016217745088930258
04-04-2024,3975.9,4028.65,3935.25,4003.3,3822.59,3394637,NVIDIA,USD,0.0141869125731513,0.014087220108134346
05-04-2024,3978,4002,3960.5,3979.25,3799.62,1636819,NVIDIA,USD,-0.006007544,-0.006025662
08-04-2024,3983,4032.65,3960,3972.55,3793.23,2302538,NVIDIA,USD,-0.001683734,-0.001685153
09-04-2024,3984,4015.85,3925.05,3946.55,3768.4,1876992,NVIDIA,USD,-0.006544914,-0.006566426
10-04-2024,3956.4,3990.2,3918,3984.65,3804.78,2101965,NVIDIA,USD,0.009654001596330897,0.00960769948484419
12-04-2024,3971,4013.35,3945.5,4001.4,3820.77,4354821,NVIDIA,USD,0.004203631435634181,0.004194820859323656
15-04-2024,4001.4,4064.2,3919.05,3941.2,3763.29,4200329,NVIDIA,USD,-0.015044734,-0.015159054
16-04-2024,3902,3928.7,3862.85,3872.8,3697.98,3051420,NVIDIA,USD,-0.01735512,-0.017507486
18-04-2024,3876.8,3936,3850,3862,3687.67,3476284,NVIDIA,USD,-0.00278868,-0.002792576
19-04-2024,3838,3852.55,3800.9,3826.2,3653.48,2957749,NVIDIA,USD,-0.009269808,-0.00931304
22-04-2024,3837,3878,3812,3864.6,3690.15,1728883,NVIDIA,USD,0.010036067116198755,0.009986040231618531
23-04-2024,3877.05,3895,3860.6,3874.7,3699.79,1807586,NVIDIA,USD,0.0026134658179370884,0.002610056654676285
24-04-2024,3890,3898,3824.45,3831.05,3658.11,1317312,NVIDIA,USD,-0.011265388,-0.011329323
25-04-2024,3811.2,3873.65,3811,3852.2,3678.31,2856271,NVIDIA,USD,0.0055206797092179904,0.00550549661203803
26-04-2024,3855.15,3876.8,3802.55,3821.35,3648.85,2039178,NVIDIA,USD,-0.008008411,-0.00804065
29-04-2024,3838,3877.8,3819.2,3870.2,3695.5,1110693,NVIDIA,USD,0.01278344040718582,0.012702421965245847
30-04-2024,3872,3881.75,3810,3820.65,3648.18,2203078,NVIDIA,USD,-0.012802956,-0.01288562
02-05-2024,3778.05,3871.1,3778.05,3863.3,3688.91,2491044,NVIDIA,USD,0.011163021998874534,0.011101175307157263
03-05-2024,3890.15,3893.6,3797.6,3843.4,3669.91,2962234,NVIDIA,USD,-0.005151037,-0.005164349
06-05-2024,3853,3939.95,3853,3921.05,3744.05,2053831,NVIDIA,USD,0.020203465681427835,0.020002083561719175
07-05-2024,3930.8,3988,3913.5,3978.95,3799.34,2062112,NVIDIA,USD,0.014766452863391066,0.014658490316580952
08-05-2024,3961,3984.3,3938.6,3976.95,3797.43,1247685,NVIDIA,USD,-0.000502645,-0.000502772
09-05-2024,3962,3971,3910.05,3960.2,3781.43,1726486,NVIDIA,USD,-0.00421177,-0.004220665
10-05-2024,3962.6,3973.6,3885.05,3893.9,3718.13,1672489,NVIDIA,USD,-0.016741579,-0.016883303
13-05-2024,3884.5,3955,3870,3947.8,3769.59,931326,NVIDIA,USD,0.013842163383753991,0.013747235640646949
14-05-2024,3936,3945.8,3892.9,3901.2,3725.1,1058317,NVIDIA,USD,-0.011804043,-0.011874264
15-05-2024,3904.5,3926.95,3875.5,3880.4,3705.24,1115021,NVIDIA,USD,-0.005331693,-0.005345957
16-05-2024,3891.1,3909.5,3843.5,3900.95,3751.93,2599399,NVIDIA,USD,0.0052958457890939226,0.005281872111034147
16-05-2024,28 Dividend,,,,,,NVIDIA,USD,,
17-05-2024,3919,3920,3830,3834.1,3687.63,2765804,NVIDIA,USD,,
21-05-2024,3830.6,3844.75,3810.05,3820.2,3674.27,1908117,NVIDIA,USD,-0.003625362,-0.003631949
22-05-2024,3835,3841.25,3817.55,3832,3685.61,1311168,NVIDIA,USD,0.0030888435160463246,0.0030840828397167286
23-05-2024,3840.95,3905,3825.5,3893.45,3744.72,2095742,NVIDIA,USD,0.016036012526095877,0.0159087939278173
24-05-2024,3878.25,3883.8,3844.3,3849.5,3702.45,1309452,NVIDIA,USD,-0.011288189,-0.011352384
27-05-2024,3855,3908.35,3841.35,3847.05,3700.09,1841538,NVIDIA,USD,-0.000636446,-0.000636649
28-05-2024,3858,3870,3830,3839.9,3693.21,1801993,NVIDIA,USD,-0.001858567,-0.001860296
29-05-2024,3848.9,3848.9,3800,3803.65,3658.35,1568095,NVIDIA,USD,-0.00944035,-0.009485193
30-05-2024,3777,3794.4,3715.45,3736.1,3593.38,2919230,NVIDIA,USD,-0.017759258,-0.017918845
31-05-2024,3740,3749.8,3653.75,3670.95,3530.72,10956800,NVIDIA,USD,-0.01743797,-0.017591802
03-06-2024,3732.8,3751.55,3696,3702.85,3561.4,2156773,NVIDIA,USD,0.008689848676773027,0.008652309259572277
04-06-2024,3700,3745,3591.5,3715,3573.08,3395997,NVIDIA,USD,0.0032812563295840924,0.0032758847551672687
05-06-2024,3716,3783.8,3700,3746.45,3603.33,2799670,NVIDIA,USD,0.008465679676985083,0.008430046774046573
06-06-2024,3781,3839.9,3741.5,3830.4,3684.08,4328036,NVIDIA,USD,0.022407879459221514,0.022160511437748553
07-06-2024,3837.3,3915,3837.3,3893.95,3745.2,4552445,NVIDIA,USD,0.016590956558061754,0.016454830218975758
10-06-2024,3895,3905.9,3841.9,3858.7,3711.29,1734661,NVIDIA,USD,-0.009052505,-0.009093727
11-06-2024,3845,3879.95,3841,3852.1,3704.95,1419898,NVIDIA,USD,-0.001710421,-0.001711885
12-06-2024,3874.4,3893.5,3827.45,3831.65,3685.28,2177001,NVIDIA,USD,-0.005308793,-0.005322934
13-06-2024,3856.8,3890,3852,3878.15,3730,1932323,NVIDIA,USD,0.012135763965915425,0.012062715983931938
14-06-2024,3889,3889,3828,3832.05,3685.66,1860730,NVIDIA,USD,-0.011887111,-0.011958328
18-06-2024,3826.05,3842,3795.05,3815.1,3669.36,1774045,NVIDIA,USD,-0.00442322,-0.004433031
19-06-2024,3827.65,3833.85,3792.95,3801.7,3656.47,1509050,NVIDIA,USD,-0.003512359,-0.003518542
20-06-2024,3796,3809.95,3780.05,3787.25,3642.57,2846526,NVIDIA,USD,-0.003800931,-0.003808173
21-06-2024,3827,3877.8,3798.05,3810.75,3665.18,4642195,NVIDIA,USD,0.006205030034985848,0.006185858103517461
24-06-2024,3808.75,3857,3791.3,3816.8,3671,1702154,NVIDIA,USD,0.0015876139867481154,0.0015863550599473086
25-06-2024,3817,3847.65,3792.9,3838.45,3691.82,1338808,NVIDIA,USD,0.005672290924334522,0.005656264059632932
26-06-2024,3844.5,3866.95,3841,3855.85,3708.55,1639845,NVIDIA,USD,0.0045330797587568306,0.00452283629732797
27-06-2024,3831,3942,3818.1,3934.15,3783.86,4526556,NVIDIA,USD,0.02030680654071082,0.02010337279390484
28-06-2024,3917.8,3960,3897.85,3904.15,3755.01,2731571,NVIDIA,USD,-0.007625535,-0.007654758
01-07-2024,3884,4001.7,3884,3978.2,3826.23,2658723,NVIDIA,USD,0.018966996657402868,0.018789365744941833
02-07-2024,3993.6,4023.4,3982.55,4017.4,3863.93,2307449,NVIDIA,USD,0.009853702679603948,0.00980547152948752
03-07-2024,4020,4026.1,3955,3965.25,3813.77,1821198,NVIDIA,USD,-0.012981033,-0.013066022
04-07-2024,3999.85,4047.35,3982.1,4020.95,3867.35,2518001,NVIDIA,USD,0.014047033604438486,0.013949288318562125
05-07-2024,4010,4026.75,3988,4011.8,3858.55,1668616,NVIDIA,USD,-0.002275582,-0.002278175
08-07-2024,4022,4031.25,3978.05,3993.2,3840.66,1758882,NVIDIA,USD,-0.004636323,-0.004647104
09-07-2024,3985,4006.95,3975.1,3985.5,3833.25,1305801,NVIDIA,USD,-0.001928278,-0.00193014
10-07-2024,3983.7,4003.3,3902,3909.15,3759.82,2669716,NVIDIA,USD,-0.019156944,-0.019342816
11-07-2024,3931,3980,3895.6,3923.7,3773.81,4872189,NVIDIA,USD,0.003722036759909342,0.003715127121067141
12-07-2024,3980,4199.95,3971.3,4183.95,4024.12,13509164,NVIDIA,USD,0.06632770089456375,0.06422069022332977
15-07-2024,4235.7,4240,4157.05,4169.2,4009.93,4848030,NVIDIA,USD,-0.003525377,-0.003531606
16-07-2024,4172,4194.55,4144.9,4178.45,4018.83,2029521,NVIDIA,USD,0.0022186510601553966,0.00221619348821811
